"Cod.","Ruolo","Nome","Voto","Gf","Gs","Rp","Rs","Rf","Au","Amm","Esp","Ass","Asf","Gdv","Gdp","Day","FantasyEvaluation","Delta"
"150","C","SAPONARA","6","0","0","0","0","0","0","0","0","0","0","0","0","14","6","3.0657894737"
"2215","C","VERETOUT","6.5","0","0","0","0","0","0","0","0","0","0","0","0","14","6.5","0.06578947369999977"
"606","A","THEREAU","6","0","0","0","0","0","0","0","0","0","0","0","0","14","6","1.8947368421000004"
"2061","A","SIMEONE","5","0","0","0","0","0","0","0","0","0","0","0","0","14","5","-2.2105263158"
"183","A","BABACAR","6.5","0","0","0","0","1","0","0","0","0","0","0","1","14","9.5","4.4605263158"
"218","P","PERIN","6","0","1","0","0","0","0","0","0","0","0","0","0","14","5","0.0"
"78","D","SPOLLI","6.5","0","0","0","0","0","0","0","0","0","0","0","0","14","6.5","3.0921052632"
"226","D","IZZO","5.5","0","0","0","0","0","0","0","0","0","0","0","0","14","5.5","2.9210526316"
"493","D","ZUKANOVIC","6.5","0","0","0","0","0","0","0","0","0","0","0","0","14","6.5","1.6052631578999996"
"235","C","LAXALT","6","0","0","0","0","0","0","0","0","0","0","0","0","14","6","0.6710526316000003"
"2293","C","OMEONGA","6","0","0","0","0","0","0","0","0","0","0","0","0","14","6","3.0263157895"
"438","C","RIGONI L","6.5","0","0","0","0","0","0","0","0","0","0","0","0","14","6.5","2.7236842105"
"366","C","BERTOLACCI","6","0","0","0","0","0","0","0","0","0","0","0","0","14","6","0.8552631578999996"
"245","A","PANDEV","5","0","0","0","0","0","0","0","0","0","0","0","0","14","5","-0.4736842105000001"
"1939","A","LAPADULA","6.5","0","0","0","0","1","0","0","0","0","0","0","1","14","9.5","4.8026315789"
"250","P","HANDANOVIC","6.5","0","1","0","0","0","0","0","0","0","0","0","0","14","5.5","0.0"
"253","D","D'AMBROSIO","5.5","0","0","0","0","0","0","0","0","0","0","0","0","14","5.5","-0.03947368419999986"
"2310","D","CANCELO","6","0","0","0","0","0","0","0","0","0","0","0","0","14","6","1.6578947368000003"
"257","D","MIRANDA","6","0","0","0","0","0","0","1","0","0","0","0","0","14","6","1.0789473683999997"
"798","D","SKRINIAR","6","0","0","0","0","0","0","0","0","0","0","0","0","14","6","-0.5921052631999997"
"262","D","SANTON","6","0","0","0","0","0","0","0","0","0","0","0","0","14","6","3.7894736842"
"181","C","VECINO","6","0","0","0","0","0","0","0","0","0","0","0","0","14","6","1.1842105263000002"
"704","C","PERISIC","6","0","0","0","0","0","0","0","0","1","0","0","0","14","7","0.02631578949999991"
"332","C","CANDREVA","7","0","0","0","0","0","0","0","0","1","0","0","0","14","8","2.0657894736999998"
"172","C","BORJA VALERO","6","0","0","0","0","0","0","0","0","0","0","0","0","14","6","0.2236842105000001"
"265","C","BROZOVIC","7","1","0","0","0","0","0","0","0","0","0","1","0","14","10","4.5"
"801","C","GAGLIARDINI","5.5","0","0","0","0","0","0","1","0","0","0","0","0","14","5.5","0.9473684211000002"
"277","A","ICARDI","7.5","2","0","0","0","0","0","0","0","0","0","0","0","14","13.5","5.5789473684"
"285","D","BARZAGLI","6.5","0","0","0","0","0","0","0","0","1","0","0","0","14","7.5","3.5131578947"
"1931","D","BENATIA","7","1","0","0","0","0","0","1","0","0","0","0","0","14","10","6.5526315789"
"662","D","ALEX SANDRO","6","0","0","0","0","0","0","0","0","0","0","0","0","14","6","1.4210526316000003"
"358","D","DE SCIGLIO","7","1","0","0","0","0","0","0","0","0","0","0","0","14","10","7.8947368421"
"2306","C","MATUIDI","5.5","0","0","0","0","0","0","1","0","0","0","0","0","14","5.5","0.10526315789999963"
"469","C","PJANIC","6.5","0","0","0","0","0","0","0","0","0","0","0","0","14","6.5","0.7631578947"
"2200","C","DOUGLAS COSTA","7","0","0","0","0","0","0","0","0","0","0","0","0","14","7","1.1052631578999996"
"309","A","DYBALA","5.5","0","0","0","0","0","0","0","0","0","0","0","0","14","5.5","-1.7631578947"
"312","A","MANDZUKIC","7","1","0","0","0","0","0","0","0","0","0","1","0","14","10","4.6052631579"
"1934","P","STRAKOSHA","7","0","1","0","0","0","0","0","0","0","0","0","0","14","6","0.9342105263000002"
"329","D","RADU","6","0","0","0","0","0","0","1","0","0","0","0","0","14","6","1.1973684211000002"
"1999","D","LUKAKU J","6","0","0","0","0","0","0","0","0","0","0","0","0","14","6","1.0526315788999998"
"2062","D","BASTOS","6","0","0","0","0","0","0","0","0","0","0","0","0","14","6","2.3815789474"
"319","D","BASTA","6","0","0","0","0","0","0","0","0","0","0","0","0","14","6","4.25"
"322","D","DE VRIJ","7","1","0","0","0","0","0","0","0","0","0","0","0","14","10","3.5789473683999997"
"338","C","LULIC","6","0","0","0","0","0","0","0","0","0","0","0","0","14","6","0.14473684210000037"
"2209","C","LUCAS LEIVA","6","0","0","0","0","0","0","0","0","0","0","0","0","14","6","-0.17105263160000028"
"2085","C","LUIS ALBERTO","7","0","0","0","0","0","0","0","0","1","0","0","0","14","8","1.2763157895"
"2188","C","MARUSIC","6","0","0","0","0","0","0","0","0","0","0","0","0","14","6","0.5789473683999997"
"645","C","MILINKOVIC-SAVIC","6","0","0","0","0","0","0","1","0","0","0","0","0","14","6","-1.0"
"342","C","PAROLO","5","0","0","0","0","0","0","0","0","0","0","0","0","14","5","-0.3684210525999996"
"785","A","IMMOBILE","5","0","0","0","0","0","0","0","0","0","0","0","0","14","5","-3.0526315789"
"2284","A","CAICEDO","4","0","0","0","0","0","0","0","0","0","0","0","0","14","4","0.3684210526"
"350","P","DONNARUMMA G","6.5","0","0","0","0","0","0","0","0","0","0","0","0","14","6.5","1.5131578947"
"286","D","BONUCCI","6.5","0","0","0","0","0","0","0","0","0","0","0","0","14","6.5","0.9736842105000001"
"2169","D","RODRIGUEZ R","6","0","0","0","0","0","0","0","0","0","0","0","0","14","6","0.8552631578999996"
"460","D","ROMAGNOLI A","6","0","0","0","0","0","0","0","0","0","0","0","0","14","6","1.3947368421000004"
"365","D","ZAPATA C","6.5","0","0","0","0","0","0","0","0","0","0","0","0","14","6.5","4.5789473684"
"375","C","SUSO","6.5","0","0","0","0","0","0","0","0","0","0","0","0","14","6.5","0.14473684210000037"
"1850","C","KESSIE'","5.5","0","0","0","0","0","0","0","0","0","0","0","0","14","5.5","-0.6315789474000004"
"372","C","MONTOLIVO","6","0","0","0","0","0","0","0","0","0","0","0","0","14","6","3.1447368421"
"367","C","BONAVENTURA","5","0","0","0","0","0","0","0","0","0","0","0","0","14","5","-0.9342105263000002"
"2194","C","CALHANOGLU","5","0","0","0","0","0","0","0","0","0","0","0","0","14","5","-0.5921052631999997"
"2155","A","CUTRONE","6","0","0","0","0","0","0","0","0","0","0","0","0","14","6","0.6447368421000004"
"387","P","REINA","6","0","0","0","0","0","0","0","0","0","0","0","0","14","6","0.8421052631999997"
"392","D","KOULIBALY","6.5","0","0","0","0","0","0","0","0","0","0","0","0","14","6.5","0.3026315788999998"
"140","D","HYSAJ","6","0","0","0","0","0","0","0","0","0","0","0","0","14","6","0.5"
"640","D","CHIRICHES","6.5","0","0","0","0","0","0","0","0","0","0","0","0","14","6.5","5.4342105263"
"397","C","ALLAN","6","0","0","0","0","0","0","0","0","0","0","0","0","14","6","-0.75"
"402","C","HAMSIK","5","0","0","0","0","0","0","0","0","0","0","0","0","14","5","-1.6052631578999996"
"58","C","DIAWARA","6","0","0","0","0","0","0","0","0","0","0","0","0","14","6","3.0131578947"
"2076","C","ROG","6","0","0","0","0","0","0","0","0","0","0","0","0","14","6","1.5263157895"
"152","C","ZIELINSKI","6","0","0","0","0","0","0","0","0","0","0","0","0","14","6","-0.14473684210000037"
"410","A","MERTENS","5","0","0","0","0","0","0","0","0","0","0","0","0","14","5","-2.7236842105"
"409","A","INSIGNE","5","0","0","0","0","0","0","0","0","0","0","0","0","14","5","-2.0657894736999998"
"406","A","CALLEJON","6","0","0","0","0","0","0","0","0","0","0","0","0","14","6","-1.1184210525999996"
"2016","D","FAZIO","5.5","0","0","0","0","0","0","1","0","0","0","0","0","14","5.5","-0.17105263160000028"
"256","D","JUAN JESUS","6","0","0","0","0","0","0","1","0","0","0","0","0","14","6","2.6710526316"
"2214","D","KOLAROV","6.5","0","0","0","0","0","0","0","0","0","0","0","0","14","6.5","0.3947368421000004"
"467","C","NAINGGOLAN","5.5","0","0","0","0","0","0","1","0","0","0","0","0","14","5.5","-0.13157894740000042"
"237","C","PEROTTI","5","0","0","0","0","0","0","0","0","0","0","0","0","14","5","0.6052631578999996"
"464","C","FLORENZI","6.5","0","0","0","0","0","0","0","0","1","0","0","0","14","7.5","2.3157894736999998"
"463","C","DE ROSSI","4","0","0","0","0","0","0","0","1","0","0","0","0","14","4","0.4736842105000001"
"643","A","DEFREL","5.5","0","0","0","0","0","0","0","0","0","0","0","0","14","5.5","3.1842105263"
"647","A","DZEKO","5","0","0","0","0","0","0","0","0","0","0","0","0","14","5","-2.25"
"795","A","EL SHAARAWY","6.5","1","0","0","0","0","0","0","0","0","0","0","0","14","9.5","3.6710526316000003"
"1974","A","SCHICK","6","0","0","0","0","0","0","0","0","0","0","0","0","14","6","2.5131578947"
"1895","D","FERRARI G","5","0","0","0","0","0","0","1","0","0","0","0","0","14","5","0.3552631578999996"
"2104","D","BERESZYNSKI","5.5","0","0","0","0","0","0","1","0","0","0","0","0","14","5.5","0.7894736841999999"
"492","D","SILVESTRE","5","0","0","0","0","0","0","0","0","0","0","0","0","14","5","-0.4078947368000003"
"395","D","STRINIC","6","0","0","0","0","0","0","0","0","0","0","0","0","14","6","3.3026315789"
"1868","D","MURRU","5.5","0","0","0","0","0","0","0","0","0","0","0","0","14","5.5","2.4868421053"
"2287","C","RAMIREZ","5","0","0","0","0","0","0","0","0","0","0","0","0","14","5","-1.1710526316000003"
"1958","A","CAPRARI","5.5","0","0","0","0","0","0","0","0","0","0","0","0","14","5.5","-0.15789473680000032"
"568","A","QUAGLIARELLA","5","0","0","0","0","0","0","0","0","0","0","0","0","14","5","-2.3026315789"
"608","A","ZAPATA D","5","0","0","0","0","0","0","0","0","0","0","0","0","14","5","-1.0131578947"
"509","P","CONSIGLI","6.5","0","2","0","0","0","0","0","0","0","0","0","0","14","4.5","-0.13157894740000042"
"519","D","GAZZOLA","5.5","0","0","0","0","0","0","0","0","0","0","0","0","14","5.5","4.1315789473999995"
"513","D","ACERBI","5.5","0","0","0","0","0","0","0","0","0","0","0","0","14","5.5","-0.43421052630000023"
"521","D","PELUSO","5.5","0","0","0","0","0","0","0","0","0","0","0","0","14","5.5","0.7236842105000001"
"529","C","MISSIROLI","5.5","0","0","0","0","0","0","0","0","0","0","0","0","14","5.5","-0.11842105259999958"
"1976","C","MAZZITELLI","6","0","0","0","0","0","0","0","0","0","0","0","0","14","6","2.9342105263"
"528","C","MAGNANELLI","5","0","0","0","0","0","0","0","0","0","0","0","0","14","5","0.14473684210000037"
"531","A","BERARDI","5","0","0","0","0","0","0","0","0","0","0","0","0","14","5","0.3026315788999998"
"532","A","FALCINELLI","5.5","0","0","0","0","0","0","0","0","0","0","0","0","14","5.5","0.5394736841999999"
"380","A","MATRI","5","0","0","0","0","0","0","0","0","0","0","0","0","14","5","1.3684210526"
"536","A","POLITANO","5.5","0","0","0","0","0","0","0","0","0","0","0","0","14","5.5","-1.0526315788999998"
"540","P","GOMIS A","6","0","2","0","0","0","0","0","0","0","0","0","0","14","4","0.8684210526"
"708","D","FELIPE","5.5","0","0","0","0","0","0","0","0","0","0","0","0","14","5.5","0.8552631578999996"
"2261","D","VICARI","6","0","0","0","0","0","0","0","0","0","0","0","0","14","6","0.7894736841999999"
"106","D","MATTIELLO","5.5","0","0","0","0","0","0","0","0","0","0","0","0","14","5.5","1.1052631578999996"
"2263","C","LAZZARI M","6.5","0","0","0","0","0","0","0","0","0","0","0","0","14","6.5","0.5"
"2265","C","SCHIATTARELLA","6","0","0","0","0","0","0","0","0","0","0","0","0","14","6","0.8947368421000004"
"27","C","GRASSI","6","0","0","0","0","0","0","0","0","0","0","0","0","14","6","1.2631578947"
"533","A","FLOCCARI","5.5","0","0","0","0","0","0","0","0","0","0","0","0","14","5.5","2.1315789474"
"126","A","PALOSCHI","5.5","0","0","0","0","0","0","0","0","0","0","0","0","14","5.5","-0.48684210530000005"
"2179","P","SIRIGU","7.5","0","0","0","0","0","0","0","0","0","0","0","0","14","7.5","2.25"
"2288","D","N'KOULOU","6.5","0","0","0","0","0","0","0","0","0","0","0","0","14","6.5","0.43421052630000023"
"706","D","ANSALDI","6.5","0","0","0","0","0","0","0","0","0","0","0","0","14","6.5","2.3026315789"
"487","D","DE SILVESTRI","6","0","0","0","0","0","0","0","0","0","0","0","0","14","6","-0.01315789469999995"
"555","C","ACQUAH","6","0","0","0","0","0","0","0","0","0","0","0","0","14","6","2.5657894737"
"556","C","BASELLI","5.5","0","0","0","0","0","0","0","0","0","0","0","0","14","5.5","0.26315789469999995"
"560","C","OBI","6","0","0","0","0","0","0","0","0","0","0","0","0","14","6","2.0263157895"
"238","C","RINCON","6","0","0","0","0","0","0","1","0","0","0","0","0","14","6","0.3289473683999997"
"441","A","BELOTTI","5.5","0","0","0","0","0","0","0","0","0","0","0","0","14","5.5","-0.21052631580000014"
"475","A","IAGO FALQUE","6","0","0","0","0","0","0","0","0","0","0","0","0","14","6","-1.1184210525999996"
"574","P","SCUFFET","6.5","0","1","1","0","0","0","0","0","0","0","0","0","14","8.5","7.8157894737"
"790","D","SAMIR","7","0","0","0","0","0","0","0","0","0","0","0","0","14","7","2.3026315789"
"578","D","DANILO","6.5","0","0","0","0","0","0","1","0","0","0","0","0","14","6.5","1.5657894736999998"
"575","D","ADNAN","6.5","0","0","0","0","0","0","1","0","0","0","0","0","14","6.5","2.8684210526"
"813","C","BALIC","6","0","0","0","0","0","0","0","0","0","0","0","0","14","6","2.8552631579"
"2172","C","BARAK","6.5","0","0","0","0","0","0","0","0","0","0","0","0","14","6.5","0.4473684211000002"
"1996","C","DE PAUL","5.5","0","0","0","0","0","0","1","0","0","0","0","0","14","5.5","-0.7763157894999999"
"1986","C","FOFANA","5.5","0","0","0","0","0","0","0","0","0","0","0","0","14","5.5","1.25"
"1987","C","JANKTO","6","0","0","0","0","0","0","0","0","0","0","0","0","14","6","-0.09210526319999968"
"90","A","LASAGNA","5.5","0","0","0","0","0","0","0","0","0","0","0","0","14","5.5","-0.1973684211000002"
"605","A","PERICA","5.5","0","0","0","0","0","0","1","0","0","0","0","0","14","5.5","2.1710526316"
"2271","P","NICOLAS","6.5","0","0","0","0","0","0","0","0","0","0","0","0","14","6.5","2.4868421053"
"621","D","ROMULO","7","0","0","0","0","0","0","0","0","1","0","0","0","14","8","1.8026315788999998"
"287","D","CACERES","7","0","0","0","0","0","0","0","0","0","0","0","0","14","7","3.5789473684"
"264","C","BESSA","6","0","0","0","0","0","0","0","0","0","0","0","0","14","6","1.4078947368000003"
"2274","C","VALOTI","6","0","0","0","0","0","0","0","0","0","0","0","0","14","6","1.9210526316000003"
"633","A","FARES","5.5","0","0","0","0","0","0","1","0","0","0","0","0","14","5.5","1.2368421053"
"1847","D","CALDARA","5.5","0","0","0","0","0","0","0","0","0","0","0","0","15","5.5","1.4605263158000001"
"2130","D","HATEBOER","6","0","0","0","0","0","0","0","0","0","0","0","0","15","6","0.7894736841999999"
"15","D","MASIELLO A","6","0","0","0","0","0","0","1","0","0","0","0","0","15","6","0.5789473683999997"
"695","D","TOLOI","6.5","0","0","0","0","0","0","1","0","0","0","0","0","15","6.5","1.3289473683999997"
"1852","C","SPINAZZOLA","5.5","0","0","0","0","0","0","0","0","0","0","0","0","15","5.5","2.6842105263"
"28","C","KURTIC","5","0","0","0","0","0","0","0","0","0","0","0","0","15","5","0.23684210530000005"
"177","C","ILICIC","7","1","0","0","0","0","0","0","0","0","0","0","1","15","10","3.6447368421000004"
"788","C","FREULER","6","0","0","0","0","0","0","0","0","0","0","0","0","15","6","-0.13157894740000042"
"779","C","CRISTANTE","6","0","0","0","0","0","0","0","0","0","0","0","0","15","6","-0.48684210530000005"
"26","A","GOMEZ A","6","0","0","0","0","0","0","0","0","0","0","0","0","15","6","-0.06578947369999977"
"383","A","PETAGNA","6.5","0","0","0","0","0","0","0","0","1","0","0","0","15","7.5","2.5657894736999998"
"787","D","DJIMSITI","5.5","0","0","0","0","0","0","0","0","0","0","0","0","15","5.5","1.1052631578999996"
"21","C","D'ALESSANDRO","7","0","0","0","0","0","0","1","0","0","0","0","0","15","7","4.2894736842"
"202","C","CHIBSAH","7","0","0","0","0","0","0","0","0","0","0","0","0","15","7","5.0657894737"
"333","C","CATALDI","6","0","0","0","0","0","0","1","0","0","1","0","0","15","6","1.6052631578999996"
"2317","A","BRIGNOLA","6","0","0","0","0","0","0","0","0","0","0","0","0","15","6","2.8026315789"
"1982","A","PARIGINI","5.5","0","0","0","0","0","0","0","0","0","0","0","0","15","5.5","2.3289473684"
"41","P","MIRANTE","6","0","1","0","0","0","0","1","0","0","0","0","0","15","5","0.8289473683999997"
"50","D","MBAYE","6","0","0","0","0","0","0","0","0","0","0","0","0","15","6","2.1052631579"
"48","D","MAIETTA","5.5","0","0","0","0","0","0","1","0","0","0","0","0","15","5.5","4.3421052632"
"224","D","DE MAIO","5.5","0","0","0","0","0","0","1","0","0","0","0","0","15","5.5","1.3684210525999996"
"669","C","DONSAH","5","0","0","0","0","0","0","0","0","0","0","0","0","15","5","0.3684210525999996"
"374","C","POLI","5.5","0","0","0","0","0","0","1","0","0","0","0","0","15","5.5","0.3684210525999996"
"644","C","PULGAR","5","0","0","0","0","0","0","0","0","0","0","0","0","15","5","-0.13157894740000042"
"376","C","VERDI","5.5","0","0","0","0","0","0","0","0","0","0","0","0","15","5.5","-1.0526315788999998"
"2100","A","OKWONKWO","5.5","0","0","0","0","0","0","0","0","0","0","0","0","15","5.5","3.6710526316000003"
"280","A","PALACIO","6","0","0","0","0","0","0","1","0","0","0","0","0","15","6","1.1315789474000004"
"472","A","DESTRO","6.5","1","0","0","0","0","0","1","0","0","0","0","1","15","9.5","5.0"
"611","P","RAFAEL","5.5","0","1","0","0","0","0","0","0","0","0","0","0","15","4.5","3.1842105263000002"
"2279","D","ROMAGNA","6","0","0","0","0","0","0","0","0","0","0","0","0","15","6","2.4736842105"
"1869","D","PISACANE","5.5","0","0","0","0","0","0","0","0","0","0","0","0","15","5.5","1.8815789474"
"301","D","PADOIN","6","0","0","0","0","0","0","0","0","0","0","0","0","15","6","0.3421052631999997"
"1865","D","CAPUANO","6","0","0","0","0","0","0","0","0","0","0","0","0","15","6","2.2236842105"
"1866","D","CEPPITELLI","6.5","0","0","0","0","0","0","1","0","0","0","0","0","15","6.5","2.0394736842"
"20","C","CIGARINI","5","0","0","0","0","0","0","0","0","0","0","0","0","15","5","0.9210526316000003"
"1870","C","BARELLA","5.5","0","0","0","0","0","0","1","0","0","0","0","0","15","5.5","-0.48684210530000005"
"627","C","IONITA","6","0","0","0","0","0","0","0","0","0","0","0","0","15","6","0.5131578947"
"1872","C","DESSENA","6","0","0","0","0","0","0","0","0","0","0","0","0","15","6","3.4078947368"
"1871","C","DEIOLA","6","0","0","0","0","0","0","0","0","0","0","0","0","15","6","3.9605263158"
"2116","C","FARAGO'","6.5","0","0","0","0","0","0","0","0","1","0","0","0","15","7.5","6.0921052632"
"1874","C","JOAO PEDRO","6.5","1","0","0","0","0","0","0","0","0","0","0","0","15","9.5","5.7631578947"
"247","A","PAVOLETTI","6","0","0","0","0","0","0","0","0","0","0","0","0","15","6","0.0"
