"Cod.","Ruolo","Nome","Voto","Gf","Gs","Rp","Rs","Rf","Au","Amm","Esp","Ass","Asf","Gdv","Gdp","Day","FantasyEvaluation","Year"
295,"D","ASAMOAH",6,0,0,0,0,0,0,0,0,0,0,0,0,16,6,"2017-18"
2166,"C","BENTANCUR",6,0,0,0,0,0,0,0,0,0,0,0,0,16,6,"2017-18"
697,"C","CUADRADO",7,0,0,0,0,0,0,0,0,0,0,0,0,16,7,"2017-18"
469,"C","PJANIC",6.5,0,0,0,0,0,0,0,0,0,0,0,0,16,6.5,"2017-18"
2306,"C","MATUIDI",6,0,0,0,0,0,0,0,0,0,0,0,0,16,6,"2017-18"
299,"C","KHEDIRA",5.5,0,0,0,0,0,0,0,0,0,0,0,0,16,5.5,"2017-18"
312,"A","MANDZUKIC",5,0,0,0,0,0,0,0,0,0,0,0,0,16,5,"2017-18"
309,"A","DYBALA",6,0,0,0,0,0,0,0,0,0,0,0,0,16,6,"2017-18"
408,"A","HIGUAIN",5,0,0,0,0,0,0,1,0,0,0,0,0,16,5,"2017-18"
686,"ALL","ALLEGRI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,16,5.5,"2017-18"
1934,"P","STRAKOSHA",6,0,3,0,0,0,0,0,0,0,0,0,0,16,3,"2017-18"
329,"D","RADU",5,0,0,0,0,0,0,0,0,0,0,0,0,16,5,"2017-18"
319,"D","BASTA",6,0,0,0,0,0,0,0,0,0,0,0,0,16,6,"2017-18"
2062,"D","BASTOS",6,0,0,0,0,0,0,0,0,0,0,0,0,16,6,"2017-18"
322,"D","DE VRIJ",6,0,0,0,0,0,0,0,0,0,0,0,0,16,6,"2017-18"
335,"C","FELIPE ANDERSON",6,0,0,0,0,0,0,0,0,0,0,0,0,16,6,"2017-18"
342,"C","PAROLO",5.5,0,0,0,0,0,0,0,0,0,0,0,0,16,5.5,"2017-18"
2188,"C","MARUSIC",6,0,0,0,0,0,0,0,0,0,0,0,0,16,6,"2017-18"
645,"C","MILINKOVIC-SAVIC",6.5,0,0,0,0,0,0,1,0,0,0,0,0,16,6.5,"2017-18"
2209,"C","LUCAS LEIVA",6,0,0,0,0,0,0,0,0,0,0,0,0,16,6,"2017-18"
2085,"C","LUIS ALBERTO",7,1,0,0,0,0,0,0,0,0,0,0,0,16,10,"2017-18"
338,"C","LULIC",5.5,0,0,0,0,0,0,0,0,0,0,0,0,16,5.5,"2017-18"
785,"A","IMMOBILE",4.5,0,0,0,0,0,0,0,1,0,0,0,0,16,4.5,"2017-18"
2284,"A","CAICEDO",5.5,0,0,0,0,0,0,0,0,0,0,0,0,16,5.5,"2017-18"
826,"ALL","INZAGHI S",6,0,0,0,0,0,0,0,0,0,0,0,0,16,6,"2017-18"
350,"P","DONNARUMMA G",6.5,0,1,0,0,0,0,0,0,0,0,0,0,16,5.5,"2017-18"
357,"D","CALABRIA",6,0,0,0,0,0,0,0,0,0,0,0,0,16,6,"2017-18"
286,"D","BONUCCI",6,0,0,0,0,0,0,0,0,0,0,0,0,16,6,"2017-18"
353,"D","ABATE",6,0,0,0,0,0,0,0,0,0,0,0,0,16,6,"2017-18"
2168,"D","MUSACCHIO",5,0,0,0,0,0,0,0,0,0,0,0,0,16,5,"2017-18"
2169,"D","RODRIGUEZ R",6,0,0,0,0,0,0,0,0,0,0,0,0,16,6,"2017-18"
375,"C","SUSO",6.5,0,0,0,0,0,0,0,0,0,0,0,0,16,6.5,"2017-18"
372,"C","MONTOLIVO",6.5,0,0,0,0,0,0,0,0,0,0,0,0,16,6.5,"2017-18"
1850,"C","KESSIE'",6.5,0,0,0,0,0,0,0,0,0,0,0,0,16,6.5,"2017-18"
367,"C","BONAVENTURA",7.5,2,0,0,0,0,0,0,0,0,0,1,0,16,13.5,"2017-18"
2187,"A","BORINI",6.5,0,0,0,0,0,0,0,0,1,0,0,0,16,7.5,"2017-18"
2175,"A","ANDRE' SILVA",5.5,0,0,0,0,0,0,0,0,0,0,0,0,16,5.5,"2017-18"
2155,"A","CUTRONE",6,0,0,0,0,0,0,0,0,0,0,0,0,16,6,"2017-18"
652,"A","KALINIC",6,0,0,0,0,0,0,0,0,1,0,0,0,16,7,"2017-18"
2641,"ALL","GATTUSO",6,0,0,0,0,0,0,0,0,0,0,0,0,16,6,"2017-18"
387,"P","REINA",6,0,0,0,0,0,0,0,0,0,0,0,0,16,6,"2017-18"
392,"D","KOULIBALY",6.5,0,0,0,0,0,0,0,0,0,0,0,0,16,6.5,"2017-18"
142,"D","MARIO RUI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,16,5.5,"2017-18"
140,"D","HYSAJ",5.5,0,0,0,0,0,0,0,0,0,0,0,0,16,5.5,"2017-18"
388,"D","ALBIOL",6.5,0,0,0,0,0,0,0,0,0,0,0,0,16,6.5,"2017-18"
397,"C","ALLAN",6.5,0,0,0,0,0,0,0,0,0,0,0,0,16,6.5,"2017-18"
402,"C","HAMSIK",6,0,0,0,0,0,0,0,0,0,0,0,0,16,6,"2017-18"
58,"C","DIAWARA",6,0,0,0,0,0,0,1,0,0,0,0,0,16,6,"2017-18"
404,"C","JORGINHO",5.5,0,0,0,0,0,0,0,0,0,0,0,0,16,5.5,"2017-18"
2076,"C","ROG",5.5,0,0,0,0,0,0,1,0,0,0,0,0,16,5.5,"2017-18"
152,"C","ZIELINSKI",5,0,0,0,0,0,0,0,0,0,0,0,0,16,5,"2017-18"
410,"A","MERTENS",5.5,0,0,0,0,0,0,0,0,0,0,0,0,16,5.5,"2017-18"
2195,"A","OUNAS",5.5,0,0,0,0,0,0,0,0,0,0,0,0,16,5.5,"2017-18"
406,"A","CALLEJON",5,0,0,0,0,0,0,1,0,0,0,0,0,16,5,"2017-18"
688,"ALL","SARRI",5,0,0,0,0,0,0,0,0,0,0,0,0,16,5,"2017-18"
1964,"P","ALISSON",6,0,0,0,0,0,0,0,0,0,0,0,0,16,6,"2017-18"
546,"D","BRUNO PERES",5.5,0,0,0,0,0,0,0,0,0,0,0,0,16,5.5,"2017-18"
2016,"D","FAZIO",6.5,0,0,0,0,0,0,0,0,0,0,0,0,16,6.5,"2017-18"
256,"D","JUAN JESUS",6,0,0,0,0,0,0,0,0,0,0,0,0,16,6,"2017-18"
2214,"D","KOLAROV",7,0,0,0,0,0,0,0,0,0,0,0,0,16,7,"2017-18"
467,"C","NAINGGOLAN",6,0,0,0,0,0,0,1,0,0,0,0,0,16,6,"2017-18"
237,"C","PEROTTI",6,0,0,0,0,0,0,0,0,0,0,0,0,16,6,"2017-18"
470,"C","STROOTMAN",6.5,0,0,0,0,0,0,1,0,0,0,0,0,16,6.5,"2017-18"
2201,"C","UNDER",6,0,0,0,0,0,0,0,0,0,0,0,0,16,6,"2017-18"
1967,"C","GERSON",5,0,0,0,0,0,0,0,0,0,0,0,0,16,5,"2017-18"
2193,"C","GONALONS",5.5,0,0,0,0,0,0,0,0,0,0,0,0,16,5.5,"2017-18"
647,"A","DZEKO",5.5,0,0,0,0,0,0,0,0,0,0,0,0,16,5.5,"2017-18"
795,"A","EL SHAARAWY",5,0,0,0,0,0,0,0,0,0,0,0,0,16,5,"2017-18"
1974,"A","SCHICK",6,0,0,0,0,0,0,0,0,0,0,0,0,16,6,"2017-18"
691,"ALL","DI FRANCESCO",5.5,0,0,0,0,0,0,0,0,0,0,0,0,16,5.5,"2017-18"
484,"P","VIVIANO",5,0,2,0,0,0,0,0,0,0,0,0,0,16,3,"2017-18"
1895,"D","FERRARI G",5.5,0,0,0,0,0,0,0,0,0,0,0,0,16,5.5,"2017-18"
2104,"D","BERESZYNSKI",6,0,0,0,0,0,0,0,0,0,0,0,0,16,6,"2017-18"
492,"D","SILVESTRE",5,0,0,0,0,0,0,0,0,0,0,0,0,16,5,"2017-18"
1868,"D","MURRU",5.5,0,0,0,0,0,0,0,0,0,0,0,0,16,5.5,"2017-18"
1972,"C","TORREIRA",6,0,0,0,0,0,0,0,0,0,0,0,0,16,6,"2017-18"
2065,"C","PRAET",5.5,0,0,0,0,0,0,0,0,0,0,0,0,16,5.5,"2017-18"
2287,"C","RAMIREZ",7,0,0,0,0,0,0,0,0,2,0,0,0,16,9,"2017-18"
494,"C","BARRETO E",6,0,0,0,0,0,0,0,0,0,0,0,0,16,6,"2017-18"
1958,"A","CAPRARI",6,0,0,0,0,0,0,0,0,0,0,0,0,16,6,"2017-18"
568,"A","QUAGLIARELLA",7.5,2,0,0,0,0,0,0,0,0,0,0,0,16,13.5,"2017-18"
2198,"A","KOWNACKI",6,0,0,0,0,0,0,0,0,0,0,0,0,16,6,"2017-18"
608,"A","ZAPATA D",5.5,0,0,0,0,0,0,0,0,0,0,0,0,16,5.5,"2017-18"
681,"ALL","GIAMPAOLO",5.5,0,0,0,0,0,0,0,0,0,0,0,0,16,5.5,"2017-18"
509,"P","CONSIGLI",6.5,0,1,0,0,0,0,0,0,0,0,0,0,16,5.5,"2017-18"
516,"D","CANNAVARO",6,0,0,0,0,0,0,0,0,0,0,0,0,16,6,"2017-18"
513,"D","ACERBI",5.5,0,0,0,0,0,1,0,0,0,0,0,0,16,5.5,"2017-18"
418,"D","GOLDANIGA",7,1,0,0,0,0,0,0,0,0,0,0,0,16,10,"2017-18"
2006,"D","LIROLA",6,0,0,0,0,0,0,0,0,0,0,0,0,16,6,"2017-18"
521,"D","PELUSO",6.5,0,0,0,0,0,0,0,0,0,0,0,0,16,6.5,"2017-18"
529,"C","MISSIROLI",6,0,0,0,0,0,0,1,0,0,0,0,0,16,6,"2017-18"
1976,"C","MAZZITELLI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,16,5.5,"2017-18"
526,"C","DUNCAN",6,0,0,0,0,0,0,0,0,0,0,0,0,16,6,"2017-18"
2213,"C","CASSATA",6.5,0,0,0,0,0,0,1,0,0,0,0,0,16,6.5,"2017-18"
531,"A","BERARDI",6,0,0,0,0,0,0,1,0,0,0,0,0,16,6,"2017-18"
532,"A","FALCINELLI",6,0,0,0,0,0,0,0,0,0,0,0,0,16,6,"2017-18"
380,"A","MATRI",5.5,0,0,0,1,0,0,0,0,0,0,0,0,16,2.5,"2017-18"
536,"A","POLITANO",7.5,1,0,0,0,0,0,0,0,1,0,1,0,16,11.5,"2017-18"
689,"ALL","IACHINI",6.5,0,0,0,0,0,0,0,0,0,0,0,0,16,6.5,"2017-18"
540,"P","GOMIS A",6.5,0,2,0,0,0,0,0,0,0,0,0,0,16,4.5,"2017-18"
1893,"D","CREMONESI",5,0,0,0,0,0,0,0,0,0,0,0,0,16,5,"2017-18"
491,"D","SALAMON",6,0,0,0,0,0,0,1,0,0,0,0,0,16,6,"2017-18"
106,"D","MATTIELLO",5.5,0,0,0,0,0,0,0,0,0,0,0,0,16,5.5,"2017-18"
2261,"D","VICARI",6,0,0,0,0,0,0,0,0,0,0,0,0,16,6,"2017-18"
631,"C","VIVIANI",5,0,0,0,0,0,0,1,0,0,0,0,0,16,5,"2017-18"
2263,"C","LAZZARI M",5.5,0,0,0,0,0,0,0,0,0,0,0,0,16,5.5,"2017-18"
60,"C","RIZZO",5.5,0,0,0,0,0,0,0,0,0,0,0,0,16,5.5,"2017-18"
2265,"C","SCHIATTARELLA",6,0,0,0,0,0,0,0,0,0,0,0,0,16,6,"2017-18"
27,"C","GRASSI",6.5,0,0,0,0,0,0,0,0,0,0,0,0,16,6.5,"2017-18"
533,"A","FLOCCARI",6.5,0,0,0,0,0,0,0,0,0,0,0,0,16,6.5,"2017-18"
2267,"A","ANTENUCCI",7,0,0,0,0,1,0,0,0,0,0,0,1,16,10,"2017-18"
722,"A","BORRIELLO",5,0,0,0,0,0,0,1,0,0,0,0,0,16,5,"2017-18"
126,"A","PALOSCHI",6.5,1,0,0,0,0,0,0,0,0,0,0,0,16,9.5,"2017-18"
2269,"ALL","SEMPLICI",6.5,0,0,0,0,0,0,0,0,0,0,0,0,16,6.5,"2017-18"
2179,"P","SIRIGU",6.5,0,1,0,0,0,0,0,0,0,0,0,0,16,5.5,"2017-18"
551,"D","MOLINARO",6.5,0,0,0,0,0,0,0,0,0,0,0,0,16,6.5,"2017-18"
2288,"D","N'KOULOU",6.5,0,0,0,0,0,0,1,0,0,0,0,0,16,6.5,"2017-18"
487,"D","DE SILVESTRI",6.5,0,0,0,0,0,0,0,0,0,0,0,0,16,6.5,"2017-18"
222,"D","BURDISSO",6,0,0,0,0,0,0,0,0,0,0,0,0,16,6,"2017-18"
2205,"C","BERENGUER",7,1,0,0,0,0,0,0,0,0,0,0,0,16,10,"2017-18"
556,"C","BASELLI",6,0,0,0,0,0,0,0,0,1,0,0,0,16,7,"2017-18"
555,"C","ACQUAH",6,0,0,0,0,0,0,0,0,0,0,0,0,16,6,"2017-18"
560,"C","OBI",6,0,0,0,0,0,0,0,0,0,0,0,0,16,6,"2017-18"
405,"C","VALDIFIORI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,16,5.5,"2017-18"
238,"C","RINCON",7,1,0,0,0,0,0,0,0,0,0,1,0,16,10,"2017-18"
441,"A","BELOTTI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,16,5.5,"2017-18"
1839,"A","EDERA",7,1,0,0,0,0,0,0,0,0,0,0,0,16,10,"2017-18"
475,"A","IAGO FALQUE",7,0,0,0,0,0,0,0,0,0,0,0,0,16,7,"2017-18"
687,"ALL","MIHAJLOVIC",7,0,0,0,0,0,0,0,0,0,0,0,0,16,7,"2017-18"
95,"P","BIZZARRI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,16,5.5,"2017-18"
575,"D","ADNAN",6.5,0,0,0,0,0,0,0,0,0,0,0,0,16,6.5,"2017-18"
578,"D","DANILO",6,0,0,0,0,0,0,0,0,0,0,0,0,16,6,"2017-18"
2280,"D","NUYTINCK",7,0,0,0,0,0,0,0,0,0,0,0,0,16,7,"2017-18"
2315,"D","STRYGER LARSEN",5.5,0,0,0,0,0,0,0,0,0,0,0,0,16,5.5,"2017-18"
588,"D","WIDMER",6,0,0,0,0,0,0,0,0,0,0,0,0,16,6,"2017-18"
1987,"C","JANKTO",6.5,0,0,0,0,0,0,1,0,1,0,0,0,16,7.5,"2017-18"
1996,"C","DE PAUL",6,0,0,0,0,0,0,0,0,0,0,0,0,16,6,"2017-18"
2191,"C","INGELSSON",6,0,0,0,0,0,0,0,0,0,0,0,0,16,6,"2017-18"
1986,"C","FOFANA",5,0,0,0,0,0,0,0,0,0,0,0,0,16,5,"2017-18"
2172,"C","BARAK",7.5,1,0,0,0,0,0,0,0,1,0,1,0,16,11.5,"2017-18"
813,"C","BALIC",5,0,0,0,0,0,0,0,0,0,0,0,0,16,5,"2017-18"
90,"A","LASAGNA",7,1,0,0,0,0,0,0,0,0,0,0,0,16,10,"2017-18"
566,"A","MAXI LOPEZ",6,0,0,0,0,0,0,0,0,0,0,0,0,16,6,"2017-18"
1963,"ALL","ODDO",6.5,0,0,0,0,0,0,0,0,0,0,0,0,16,6.5,"2017-18"
2271,"P","NICOLAS",6,0,2,0,0,0,0,0,0,0,0,0,0,16,4,"2017-18"
621,"D","ROMULO",6.5,0,0,0,0,0,0,0,0,0,0,0,0,16,6.5,"2017-18"
2273,"D","CARACCIOLO A",5.5,0,0,0,0,0,0,0,0,0,0,0,0,16,5.5,"2017-18"
287,"D","CACERES",7,1,0,0,0,0,0,1,0,0,0,0,0,16,10,"2017-18"
45,"D","FERRARI A",5.5,0,0,0,0,0,0,0,0,0,0,0,0,16,5.5,"2017-18"
2642,"C","CALVANO",6,0,0,0,0,0,0,0,0,0,0,0,0,16,6,"2017-18"
297,"C","BUCHEL",5.5,0,0,0,0,0,0,1,0,0,0,0,0,16,5.5,"2017-18"
264,"C","BESSA",6,0,0,0,0,0,0,0,0,0,0,0,0,16,6,"2017-18"
2274,"C","VALOTI",6,0,0,0,0,0,0,0,0,0,0,0,0,16,6,"2017-18"
215,"A","VERDE",6.5,0,0,0,0,0,0,0,0,1,0,0,0,16,7.5,"2017-18"
636,"A","PAZZINI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,16,5.5,"2017-18"
2097,"A","KEAN",5,0,0,0,0,0,0,0,0,0,0,0,0,16,5,"2017-18"
378,"A","CERCI",7,0,0,0,0,1,0,0,0,0,0,0,0,16,10,"2017-18"
633,"A","FARES",6,0,0,0,0,0,0,0,0,0,0,0,0,16,6,"2017-18"
2282,"ALL","PECCHIA",6,0,0,0,0,0,0,0,0,0,0,0,0,16,6,"2017-18"
316,"P","BERISHA",6,0,3,0,0,0,0,0,0,0,0,0,0,17,3,"2017-18"
1847,"D","CALDARA",7,1,0,0,0,0,0,0,0,0,0,0,0,17,10,"2017-18"
2130,"D","HATEBOER",6,0,0,0,0,0,0,1,0,0,0,0,0,17,6,"2017-18"
15,"D","MASIELLO A",5.5,0,0,0,0,0,0,0,0,0,0,0,0,17,5.5,"2017-18"
2181,"D","PALOMINO",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6,"2017-18"
695,"D","TOLOI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,17,5.5,"2017-18"
1852,"C","SPINAZZOLA",5.5,0,0,0,0,0,0,0,0,0,0,0,0,17,5.5,"2017-18"
177,"C","ILICIC",7.5,1,0,0,0,1,0,0,0,0,0,0,0,17,13.5,"2017-18"
28,"C","KURTIC",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6,"2017-18"
788,"C","FREULER",6.5,0,0,0,0,0,0,1,0,0,0,0,0,17,6.5,"2017-18"
779,"C","CRISTANTE",5,0,0,0,0,0,0,0,0,0,0,0,0,17,5,"2017-18"
26,"A","GOMEZ A",7,0,0,0,0,0,0,0,0,1,0,0,0,17,8,"2017-18"
383,"A","PETAGNA",6.5,0,0,0,0,0,0,0,0,1,0,0,0,17,7.5,"2017-18"
684,"ALL","GASPERINI",6.5,0,0,0,0,0,0,0,0,0,0,0,0,17,6.5,"2017-18"
720,"P","BELEC",5.5,0,2,0,0,0,0,0,0,0,0,0,0,17,3.5,"2017-18"
138,"D","COSTA",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6,"2017-18"
2203,"D","DI CHIARA",5.5,0,0,0,0,0,0,0,0,0,0,0,0,17,5.5,"2017-18"
787,"D","DJIMSITI",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6,"2017-18"
74,"D","LETIZIA",5.5,0,0,0,0,0,0,1,0,0,0,0,0,17,5.5,"2017-18"
1955,"C","MEMUSHAJ",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6,"2017-18"
21,"C","D'ALESSANDRO",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6,"2017-18"
202,"C","CHIBSAH",5,0,0,0,0,0,0,1,0,0,0,0,0,17,5,"2017-18"
2243,"C","CICIRETTI",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6,"2017-18"
333,"C","CATALDI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,17,5.5,"2017-18"
2190,"A","CODA M",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6,"2017-18"
2321,"A","ARMENTEROS",5,0,0,0,0,0,0,0,0,0,0,0,0,17,5,"2017-18"
281,"A","PUSCAS",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6,"2017-18"
1982,"A","PARIGINI",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6,"2017-18"
2093,"ALL","DE ZERBI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,17,5.5,"2017-18"
41,"P","MIRANTE",5.5,0,3,0,0,0,0,0,0,0,0,0,0,17,2.5,"2017-18"
49,"D","MASINA",5.5,0,0,0,0,0,0,1,0,0,0,0,0,17,5.5,"2017-18"
50,"D","MBAYE",5,0,0,0,0,0,0,1,0,0,0,0,0,17,5,"2017-18"
419,"D","GONZALEZ G",5,0,0,0,0,0,0,0,0,0,0,0,0,17,5,"2017-18"
615,"D","HELANDER",5.5,0,0,0,0,0,0,0,0,0,0,0,0,17,5.5,"2017-18"
2210,"C","FALLETTI",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6,"2017-18"
669,"C","DONSAH",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6,"2017-18"
1858,"C","KREJCI",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6,"2017-18"
374,"C","POLI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,17,5.5,"2017-18"
644,"C","PULGAR",5.5,0,0,0,0,0,0,0,0,0,0,0,0,17,5.5,"2017-18"
376,"C","VERDI",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6,"2017-18"
2114,"A","PETKOVIC",5.5,0,0,0,0,0,0,1,0,0,0,0,0,17,5.5,"2017-18"
2100,"A","OKWONKWO",5,0,0,0,0,0,0,0,0,0,0,0,0,17,5,"2017-18"
472,"A","DESTRO",5,0,0,0,0,0,0,0,0,0,0,0,0,17,5,"2017-18"
760,"ALL","DONADONI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,17,5.5,"2017-18"
2178,"P","CRAGNO",6,0,1,1,0,0,0,0,0,0,0,0,0,17,8,"2017-18"
1866,"D","CEPPITELLI",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6,"2017-18"
251,"D","ANDREOLLI",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6,"2017-18"
1869,"D","PISACANE",7,0,0,0,0,0,0,0,0,0,0,0,0,17,7,"2017-18"
2279,"D","ROMAGNA",6.5,0,0,0,0,0,0,0,0,0,0,0,0,17,6.5,"2017-18"
301,"D","PADOIN",6.5,0,0,0,0,0,0,0,0,0,0,0,0,17,6.5,"2017-18"
2319,"D","VAN DER WIEL",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6,"2017-18"
1874,"C","JOAO PEDRO",5.5,0,0,0,0,0,0,1,0,0,0,0,0,17,5.5,"2017-18"
627,"C","IONITA",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6,"2017-18"
1870,"C","BARELLA",6.5,0,0,0,0,0,0,0,0,0,0,0,0,17,6.5,"2017-18"
20,"C","CIGARINI",6.5,0,0,0,0,0,0,1,0,0,0,0,0,17,6.5,"2017-18"
1871,"C","DEIOLA",6,0,0,0,0,0,0,1,0,0,0,0,0,17,6,"2017-18"
1879,"A","FARIAS",5.5,0,0,0,0,0,0,0,0,0,0,0,0,17,5.5,"2017-18"
247,"A","PAVOLETTI",5,0,0,0,0,0,0,0,0,0,0,0,0,17,5,"2017-18"
2125,"ALL","LOPEZ D",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6,"2017-18"
413,"P","SORRENTINO",6.5,0,1,0,0,0,0,0,0,0,0,0,0,17,5.5,"2017-18"
101,"D","DAINELLI",5.5,0,0,0,0,0,0,1,0,0,0,0,0,17,5.5,"2017-18"
104,"D","GAMBERINI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,17,5.5,"2017-18"
105,"D","GOBBI",5,0,0,0,0,0,0,1,0,0,0,0,0,17,5,"2017-18"
99,"D","CACCIATORE",5,0,0,0,0,0,0,0,0,0,0,0,0,17,5,"2017-18"
111,"C","BIRSA",5,0,0,0,0,0,0,1,0,0,0,0,0,17,5,"2017-18"
2072,"C","BASTIEN",5.5,0,0,0,0,0,0,1,0,0,0,0,0,17,5.5,"2017-18"
115,"C","HETEMAJ",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6,"2017-18"
118,"C","RADOVANOVIC",5,0,0,0,0,0,0,0,0,0,0,0,0,17,5,"2017-18"
119,"C","RIGONI N",5,0,0,0,0,0,0,0,0,0,0,0,0,17,5,"2017-18"
156,"A","PUCCIARELLI",5,0,0,0,0,0,0,0,0,0,0,0,0,17,5,"2017-18"
127,"A","PELLISSIER",5,0,0,0,0,0,0,0,0,0,0,0,0,17,5,"2017-18"
124,"A","MEGGIORINI",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6,"2017-18"
123,"A","INGLESE",5.5,0,0,0,0,0,0,0,0,0,0,0,0,17,5.5,"2017-18"
680,"ALL","MARAN",5,0,0,0,0,0,0,0,0,0,0,0,0,17,5,"2017-18"
1889,"P","CORDAZ",6.5,0,0,0,0,0,0,0,0,0,0,0,0,17,6.5,"2017-18"
1891,"D","CECCHERINI",6.5,0,0,0,0,0,0,0,0,0,0,0,0,17,6.5,"2017-18"
765,"D","AJETI",7,0,0,0,0,0,0,1,0,1,0,0,0,17,8,"2017-18"
1896,"D","MARTELLA",6.5,0,0,0,0,0,0,0,0,0,0,0,0,17,6.5,"2017-18"
1898,"D","SAMPIRISI",6.5,0,0,0,0,0,0,0,0,0,0,0,0,17,6.5,"2017-18"
700,"C","TONEV",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6,"2017-18"
121,"C","STOIAN",6.5,0,0,0,0,0,0,0,0,0,0,0,0,17,6.5,"2017-18"
2014,"C","ROHDEN",6.5,0,0,0,0,0,0,0,0,0,0,0,0,17,6.5,"2017-18"
2326,"C","ROMERO A",6,0,0,0,0,0,0,1,0,0,0,0,0,17,6,"2017-18"
1933,"C","MANDRAGORA",6.5,0,0,0,0,0,0,1,0,0,0,0,0,17,6.5,"2017-18"
1901,"C","BARBERIS",6.5,0,0,0,0,0,0,1,0,0,0,0,0,17,6.5,"2017-18"
1973,"A","BUDIMIR",6.5,1,0,0,0,0,0,0,0,0,0,1,0,17,9.5,"2017-18"
1997,"A","SIMY",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6,"2017-18"
789,"A","TROTTA",6.5,0,0,0,0,0,0,0,0,0,0,0,0,17,6.5,"2017-18"
690,"ALL","ZENGA",7,0,0,0,0,0,0,0,1,0,0,0,0,17,7,"2017-18"
4,"P","SPORTIELLO",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6,"2017-18"
2309,"D","PEZZELLA GER",6.5,0,0,0,0,0,0,0,0,0,0,0,0,17,6.5,"2017-18"
141,"D","LAURINI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,17,5.5,"2017-18"
642,"D","ASTORI",6.5,0,0,0,0,0,0,0,0,0,0,0,0,17,6.5,"2017-18"
252,"D","BIRAGHI",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6,"2017-18"
2002,"C","CHIESA",6.5,0,0,0,0,0,0,0,0,0,0,0,0,17,6.5,"2017-18"
170,"C","BADELJ",5.5,0,0,0,0,0,0,1,0,0,0,0,0,17,5.5,"2017-18"
557,"C","BENASSI",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6,"2017-18"
2301,"C","GIL DIAS",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6,"2017-18"
2290,"C","EYSSERIC",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6,"2017-18"
2215,"C","VERETOUT",6.5,0,0,0,0,0,0,0,0,0,0,0,0,17,6.5,"2017-18"
183,"A","BABACAR",5.5,0,0,0,0,0,0,0,0,0,0,0,0,17,5.5,"2017-18"
606,"A","THEREAU",5.5,0,0,0,0,0,0,1,0,0,0,0,0,17,5.5,"2017-18"
2061,"A","SIMEONE",5.5,0,0,0,0,0,0,0,0,0,0,0,0,17,5.5,"2017-18"
676,"ALL","PIOLI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,17,5.5,"2017-18"
218,"P","PERIN",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6,"2017-18"
198,"D","ROSI",5.5,0,0,0,0,0,0,1,0,0,0,0,0,17,5.5,"2017-18"
54,"D","ROSSETTINI",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6,"2017-18"
78,"D","SPOLLI",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6,"2017-18"
226,"D","IZZO",6.5,0,0,0,0,0,0,0,0,0,0,0,0,17,6.5,"2017-18"
2303,"D","MIGLIORE",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6,"2017-18"
493,"D","ZUKANOVIC",6.5,0,0,0,0,0,0,0,0,0,0,0,0,17,6.5,"2017-18"
