"Cod.","Ruolo","Nome","Voto","Gf","Gs","Rp","Rs","Rf","Au","Amm","Esp","Ass","Asf","Gdv","Gdp","Day","FantasyEvaluation"
2188,"C","MARUSIC",7.5,1,0,0,0,0,0,1,0,0,0,0,0,6,10.5
2003,"C","MURGIA",6,0,0,0,0,0,0,0,0,0,0,0,0,6,6
342,"C","PAROLO",6,0,0,0,0,0,0,1,0,0,0,0,0,6,6
1873,"C","DI GENNARO D",6,0,0,0,0,0,0,0,0,0,0,0,0,6,6
785,"A","IMMOBILE",8,1,0,0,0,1,0,0,0,1,0,1,0,6,15
2284,"A","CAICEDO",6,0,0,0,0,0,0,0,0,0,0,0,0,6,6
826,"ALL","INZAGHI S",7.5,0,0,0,0,0,0,0,0,0,0,0,0,6,7.5
350,"P","DONNARUMMA G",6,0,2,0,0,0,0,1,0,0,0,0,0,6,4
286,"D","BONUCCI",5,0,0,0,0,0,0,1,0,0,0,0,0,6,5
353,"D","ABATE",5,0,0,0,0,0,0,0,0,0,0,0,0,6,5
2169,"D","RODRIGUEZ R",5.5,0,0,0,0,0,0,0,0,0,0,0,0,6,5.5
460,"D","ROMAGNOLI A",6,0,0,0,0,0,0,0,0,0,0,0,0,6,6
365,"D","ZAPATA C",4,0,0,0,0,0,0,0,0,0,0,0,0,6,4
375,"C","SUSO",5.5,0,0,0,0,0,0,0,0,0,0,0,0,6,5.5
1850,"C","KESSIE'",4.5,0,0,0,0,0,0,0,0,0,0,0,0,6,4.5
331,"C","BIGLIA",6,0,0,0,0,0,0,0,0,0,0,0,0,6,6
367,"C","BONAVENTURA",5.5,0,0,0,0,0,0,0,0,0,0,0,0,6,5.5
2194,"C","CALHANOGLU",5.5,0,0,0,0,0,0,0,0,0,0,0,0,6,5.5
2187,"A","BORINI",6,0,0,0,0,0,0,0,0,0,0,0,0,6,6
2155,"A","CUTRONE",6,0,0,0,0,0,0,0,0,0,0,0,0,6,6
652,"A","KALINIC",5,0,0,0,0,0,0,0,0,0,0,0,0,6,5
763,"ALL","MONTELLA",5,0,0,0,0,0,0,0,0,0,0,0,0,6,5
387,"P","REINA",5,0,2,0,0,0,0,0,0,0,0,0,0,6,3
392,"D","KOULIBALY",6,0,0,0,0,0,0,0,0,0,0,0,0,6,6
550,"D","MAKSIMOVIC",6,0,0,0,0,0,0,0,0,0,0,0,0,6,6
140,"D","HYSAJ",6,0,0,0,0,0,0,0,0,0,0,0,0,6,6
390,"D","GHOULAM",7.5,1,0,0,0,0,0,0,0,1,0,1,0,6,11.5
402,"C","HAMSIK",6,0,0,0,0,0,0,0,0,0,0,0,0,6,6
58,"C","DIAWARA",5.5,0,0,0,0,0,0,0,0,0,0,0,0,6,5.5
397,"C","ALLAN",6,0,0,0,0,0,0,0,0,0,0,0,0,6,6
2076,"C","ROG",5.5,0,0,0,0,0,0,0,0,0,0,0,0,6,5.5
152,"C","ZIELINSKI",6,0,0,0,0,0,0,0,0,0,0,0,0,6,6
2012,"A","MILIK",5.5,0,0,0,0,0,0,0,0,0,0,0,0,6,5.5
410,"A","MERTENS",5.5,0,0,0,0,0,0,0,0,0,0,0,0,6,5.5
406,"A","CALLEJON",7,1,0,0,0,0,0,0,0,1,0,0,0,6,11
409,"A","INSIGNE",7,1,0,0,0,0,0,1,0,0,0,0,0,6,10
688,"ALL","SARRI",7,0,0,0,0,0,0,0,0,0,0,0,0,6,7
1964,"P","ALISSON",6,0,1,0,0,0,0,0,0,0,0,0,0,6,5
546,"D","BRUNO PERES",6,0,0,0,0,0,0,0,0,0,0,0,0,6,6
2176,"D","HECTOR MORENO",5.5,0,0,0,0,0,0,0,0,0,0,0,0,6,5.5
2016,"D","FAZIO",6.5,0,0,0,0,0,0,0,0,0,0,0,0,6,6.5
459,"D","MANOLAS",6,0,0,0,0,0,0,0,0,0,0,0,0,6,6
2214,"D","KOLAROV",6,0,0,0,0,0,0,0,0,0,0,0,0,6,6
467,"C","NAINGGOLAN",6.5,0,0,0,0,0,0,0,0,1,0,0,0,6,7.5
470,"C","STROOTMAN",7,0,0,0,0,0,0,0,0,0,0,0,0,6,7
237,"C","PEROTTI",6.5,0,0,0,1,0,0,0,0,0,0,0,0,6,3.5
463,"C","DE ROSSI",6.5,0,0,0,0,0,0,0,0,0,0,0,0,6,6.5
464,"C","FLORENZI",6,0,0,0,0,0,0,0,0,0,0,0,0,6,6
643,"A","DEFREL",5.5,0,0,0,0,0,0,0,0,0,0,0,0,6,5.5
795,"A","EL SHAARAWY",7.5,2,0,0,0,0,0,0,0,0,0,1,0,6,13.5
647,"A","DZEKO",7.5,1,0,0,0,0,0,0,0,1,0,0,0,6,11.5
691,"ALL","DI FRANCESCO",7.5,0,0,0,0,0,0,0,0,0,0,0,0,6,7.5
483,"P","PUGGIONI",6,0,0,0,0,0,0,0,0,0,0,0,0,6,6
395,"D","STRINIC",6.5,0,0,0,0,0,0,0,0,0,0,0,0,6,6.5
492,"D","SILVESTRE",7,0,0,0,0,0,0,0,0,0,0,0,0,6,7
1895,"D","FERRARI G",7,0,0,0,0,0,0,0,0,0,0,0,0,6,7
2104,"D","BERESZYNSKI",6.5,0,0,0,0,0,0,0,0,0,0,0,0,6,6.5
494,"C","BARRETO E",6.5,0,0,0,0,0,0,0,0,0,0,0,0,6,6.5
775,"C","ALVAREZ R",7,1,0,0,0,0,0,0,0,0,0,0,0,6,10
173,"C","CAPEZZI",6,0,0,0,0,0,0,0,0,0,0,0,0,6,6
1972,"C","TORREIRA",7,0,0,0,0,0,0,0,0,0,0,0,0,6,7
2065,"C","PRAET",6.5,0,0,0,0,0,0,0,0,0,0,0,0,6,6.5
2287,"C","RAMIREZ",6.5,0,0,0,0,0,0,0,0,0,0,0,0,6,6.5
600,"C","VERRE",6,0,0,0,0,0,0,0,0,0,0,0,0,6,6
608,"A","ZAPATA D",7,1,0,0,0,0,0,0,0,0,0,1,0,6,10
568,"A","QUAGLIARELLA",6,0,0,0,0,0,0,0,0,0,0,0,0,6,6
681,"ALL","GIAMPAOLO",7.5,0,0,0,0,0,0,0,0,0,0,0,0,6,7.5
509,"P","CONSIGLI",6.5,0,1,0,0,0,0,0,0,0,0,0,0,6,5.5
516,"D","CANNAVARO",5.5,0,0,0,0,0,0,0,0,0,0,0,0,6,5.5
513,"D","ACERBI",6.5,0,0,0,0,0,0,0,0,0,0,0,0,6,6.5
824,"D","ADJAPONG",5.5,0,0,0,0,0,0,1,0,0,0,0,0,6,5.5
2015,"D","LETSCHERT",6,0,0,0,0,0,0,0,0,0,0,0,0,6,6
2006,"D","LIROLA",6,0,0,0,0,0,0,0,0,0,0,0,0,6,6
528,"C","MAGNANELLI",5,0,0,0,0,0,0,0,1,0,0,0,0,6,5
529,"C","MISSIROLI",6.5,0,0,0,0,0,0,0,0,0,0,0,0,6,6.5
1978,"C","SENSI",5,0,0,0,0,0,0,0,0,0,0,0,0,6,5
524,"C","BIONDINI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,6,5.5
526,"C","DUNCAN",6,0,0,0,0,0,0,0,0,0,0,0,0,6,6
532,"A","FALCINELLI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,6,5.5
531,"A","BERARDI",6,0,0,0,0,0,0,0,0,0,0,0,0,6,6
380,"A","MATRI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,6,5.5
2254,"ALL","BUCCHI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,6,5.5
540,"P","GOMIS A",6,0,3,0,0,0,0,0,0,0,0,0,0,6,3
708,"D","FELIPE",6,0,0,0,0,0,0,0,0,0,0,0,0,6,6
817,"D","COSTA F",5.5,0,0,0,0,0,0,0,0,0,0,0,0,6,5.5
491,"D","SALAMON",6,0,0,0,0,0,0,1,0,0,0,0,0,6,6
2212,"D","VAISANEN",4.5,0,0,0,0,0,0,0,0,0,0,0,0,6,4.5
2261,"D","VICARI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,6,5.5
631,"C","VIVIANI",6.5,1,0,0,0,0,0,1,0,0,0,0,0,6,9.5
2265,"C","SCHIATTARELLA",6.5,1,0,0,0,0,0,1,0,0,0,0,0,6,9.5
60,"C","RIZZO",6,0,0,0,0,0,0,0,0,0,0,0,0,6,6
2263,"C","LAZZARI M",5,0,0,0,0,0,0,0,0,0,0,0,0,6,5
2264,"C","MORA",5.5,0,0,0,0,0,0,0,0,0,0,0,0,6,5.5
126,"A","PALOSCHI",6,0,0,0,0,0,0,0,0,0,0,0,0,6,6
722,"A","BORRIELLO",5,0,0,0,0,0,0,0,0,0,0,0,0,6,5
2267,"A","ANTENUCCI",6.5,0,0,0,0,0,0,0,0,1,0,0,0,6,7.5
2269,"ALL","SEMPLICI",6,0,0,0,0,0,0,0,0,0,0,0,0,6,6
2179,"P","SIRIGU",7,0,4,0,0,0,0,0,0,0,0,0,0,6,3
2288,"D","N'KOULOU",5.5,0,0,0,0,0,0,0,0,0,0,0,0,6,5.5
2171,"D","LYANCO",5,0,0,0,0,0,0,0,0,0,0,0,0,6,5
706,"D","ANSALDI",5,0,0,0,0,0,0,0,0,0,0,0,0,6,5
487,"D","DE SILVESTRI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,6,5.5
2057,"C","GUSTAFSON",6,0,0,0,0,0,0,0,0,0,0,0,0,6,6
555,"C","ACQUAH",5.5,0,0,0,0,0,0,1,0,0,0,0,0,6,5.5
556,"C","BASELLI",4,0,0,0,0,0,0,0,1,0,0,0,0,6,4
238,"C","RINCON",5,0,0,0,0,0,0,0,0,0,0,0,0,6,5
478,"A","LJAJIC",5,0,0,0,0,0,0,1,0,0,0,0,0,6,5
382,"A","NIANG",5,0,0,0,0,0,0,0,0,0,0,0,0,6,5
441,"A","BELOTTI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,6,5.5
1981,"A","BOYE'",6,0,0,0,0,0,0,0,0,0,0,0,0,6,6
475,"A","IAGO FALQUE",6,0,0,0,0,0,0,0,0,0,0,0,0,6,6
687,"ALL","MIHAJLOVIC",4.5,0,0,0,0,0,0,0,0,0,0,0,0,6,4.5
95,"P","BIZZARRI",6,0,3,0,0,0,0,0,0,0,0,0,0,6,3
1984,"D","ANGELLA",4.5,0,0,0,0,0,0,0,0,0,0,0,0,6,4.5
2280,"D","NUYTINCK",6,0,0,0,0,0,0,0,0,1,0,0,0,6,7
770,"D","PEZZELLA GIU",6,0,0,0,0,0,0,0,0,0,0,0,0,6,6
790,"D","SAMIR",5,0,0,0,0,0,0,0,0,0,0,0,0,6,5
2315,"D","STRYGER LARSEN",5,1,0,0,0,0,0,0,0,0,0,0,0,6,8
2172,"C","BARAK",5,0,0,0,0,0,0,0,0,0,0,0,0,6,5
2302,"C","BEHRAMI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,6,5.5
1987,"C","JANKTO",6.5,0,0,0,0,0,0,0,0,0,0,0,0,6,6.5
1986,"C","FOFANA",6,0,0,0,0,0,0,0,0,0,0,0,0,6,6
1996,"C","DE PAUL",6,0,0,0,0,0,0,0,0,0,0,0,0,6,6
2283,"A","BAJIC",6,0,0,0,0,0,0,0,0,0,0,0,0,6,6
566,"A","MAXI LOPEZ",5,0,0,0,0,0,0,1,0,0,0,0,0,6,5
90,"A","LASAGNA",5.5,0,0,0,0,0,0,0,0,0,0,0,0,6,5.5
766,"ALL","DELNERI",5,0,0,0,0,0,0,0,0,0,0,0,0,6,5
2271,"P","NICOLAS",5.5,0,3,0,0,0,0,0,0,0,0,0,0,6,2.5
622,"D","SOUPRAYEN",4.5,0,0,0,0,0,0,0,0,0,0,0,0,6,4.5
621,"D","ROMULO",6,0,0,0,0,0,0,0,0,0,0,0,0,6,6
583,"D","HEURTAUX",5,0,0,0,0,0,0,0,0,0,0,0,0,6,5
2336,"D","BEARZOTTI",6,0,0,0,0,0,0,0,0,0,0,0,0,6,6
2273,"D","CARACCIOLO A",4.5,0,0,0,0,0,0,0,0,0,0,0,0,6,4.5
1992,"C","FOSSATI",5.5,0,0,0,0,0,0,1,0,0,0,0,0,6,5.5
2199,"C","ZUCULINI B",5,0,0,0,0,0,0,0,0,0,0,0,0,6,5
632,"C","ZACCAGNI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,6,5.5
2274,"C","VALOTI",5,0,0,0,0,0,0,0,0,0,0,0,0,6,5
378,"A","CERCI",5,0,0,0,0,0,0,0,0,0,0,0,0,6,5
636,"A","PAZZINI",4.5,0,0,0,0,0,0,0,0,0,0,0,0,6,4.5
2097,"A","KEAN",5.5,0,0,0,0,0,0,1,0,0,0,0,0,6,5.5
2324,"A","LEE",6,0,0,0,0,0,0,0,0,0,0,0,0,6,6
2282,"ALL","PECCHIA",4.5,0,0,0,0,0,0,0,0,0,0,0,0,6,4.5
316,"P","BERISHA",6.5,0,2,1,0,0,0,0,0,0,0,0,0,7,7.5
1847,"D","CALDARA",7,1,0,0,0,0,0,0,0,0,0,0,0,7,10
2130,"D","HATEBOER",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6
15,"D","MASIELLO A",6.5,0,0,0,0,0,0,0,0,0,0,0,0,7,6.5
2181,"D","PALOMINO",6.5,0,0,0,0,0,0,1,0,0,0,0,0,7,6.5
1852,"C","SPINAZZOLA",5.5,0,0,0,0,0,0,0,0,0,0,0,0,7,5.5
28,"C","KURTIC",5.5,0,0,0,0,0,0,0,0,0,0,0,0,7,5.5
177,"C","ILICIC",5.5,0,0,0,0,0,0,0,0,0,0,0,0,7,5.5
788,"C","FREULER",5.5,0,0,0,0,0,0,0,0,0,0,0,0,7,5.5
779,"C","CRISTANTE",7,1,0,0,0,0,0,0,0,0,0,0,1,7,10
22,"C","DE ROON",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6
2163,"A","CORNELIUS",5,0,0,0,0,0,0,0,0,0,0,0,0,7,5
26,"A","GOMEZ A",7,0,0,0,0,0,0,1,0,1,0,0,0,7,8
383,"A","PETAGNA",6.5,0,0,0,0,0,0,1,0,0,0,0,0,7,6.5
684,"ALL","GASPERINI",7,0,0,0,0,0,0,0,0,0,0,0,0,7,7
720,"P","BELEC",6.5,0,2,0,0,0,0,0,0,0,0,0,0,7,4.5
787,"D","DJIMSITI",6.5,0,0,0,0,0,0,0,0,0,0,0,0,7,6.5
138,"D","COSTA",5,0,0,0,0,0,0,1,0,0,0,0,0,7,5
420,"D","LAZAAR",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6
74,"D","LETIZIA",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6
2174,"D","VENUTI",6.5,0,0,0,0,0,0,0,0,0,0,0,0,7,6.5
440,"C","VIOLA",6.5,0,0,0,0,0,0,0,0,0,0,0,0,7,6.5
1955,"C","MEMUSHAJ",6.5,0,0,0,0,0,0,0,0,0,0,0,0,7,6.5
21,"C","D'ALESSANDRO",7,1,0,0,0,0,0,0,0,0,0,0,0,7,10
333,"C","CATALDI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,7,5.5
202,"C","CHIBSAH",5.5,0,0,0,0,0,0,0,0,0,0,0,0,7,5.5
2086,"A","IEMMELLO",6,0,0,0,0,0,0,0,0,1,0,0,0,7,7
2040,"A","LOMBARDI",6,0,0,0,0,0,0,1,0,0,0,0,0,7,6
1982,"A","PARIGINI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,7,5.5
2248,"ALL","BARONI",6.5,0,0,0,0,0,0,0,0,0,0,0,0,7,6.5
41,"P","MIRANTE",7,0,0,0,0,0,0,0,0,0,0,0,0,7,7
50,"D","MBAYE",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6
663,"D","KRAFTH",6,0,0,0,0,0,0,1,0,0,0,0,0,7,6
461,"D","TOROSIDIS",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6
419,"D","GONZALEZ G",7,0,0,0,0,0,0,0,0,0,0,0,0,7,7
615,"D","HELANDER",6.5,0,0,0,0,0,0,1,0,0,0,0,0,7,6.5
224,"D","DE MAIO",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6
669,"C","DONSAH",6.5,0,0,0,0,0,0,0,0,0,0,0,0,7,6.5
374,"C","POLI",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6
644,"C","PULGAR",6.5,0,0,0,0,0,0,0,0,1,0,0,0,7,7.5
376,"C","VERDI",6.5,0,0,0,0,0,0,0,0,0,0,0,0,7,6.5
2114,"A","PETKOVIC",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6
280,"A","PALACIO",7,1,0,0,0,0,0,0,0,0,0,1,0,7,10
472,"A","DESTRO",6.5,0,0,0,0,0,0,0,0,0,0,0,0,7,6.5
760,"ALL","DONADONI",6.5,0,0,0,0,0,0,0,0,0,0,0,0,7,6.5
2178,"P","CRAGNO",6.5,0,3,0,0,0,0,0,0,0,0,0,0,7,3.5
1865,"D","CAPUANO",5,0,0,0,0,0,0,0,0,0,0,0,0,7,5
251,"D","ANDREOLLI",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6
2279,"D","ROMAGNA",4.5,0,0,0,0,0,0,0,0,0,0,0,0,7,4.5
301,"D","PADOIN",4.5,0,0,0,0,0,0,0,0,0,0,0,0,7,4.5
1874,"C","JOAO PEDRO",5,0,0,0,0,0,0,0,0,0,0,0,0,7,5
627,"C","IONITA",5.5,0,0,0,0,0,0,0,0,0,0,0,0,7,5.5
1870,"C","BARELLA",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6
20,"C","CIGARINI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,7,5.5
1871,"C","DEIOLA",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6
1872,"C","DESSENA",5.5,0,0,0,0,0,0,0,0,0,0,0,0,7,5.5
1879,"A","FARIAS",5.5,0,0,0,0,0,0,0,0,0,0,0,0,7,5.5
1882,"A","SAU",5.5,0,0,0,0,0,0,0,0,0,0,0,0,7,5.5
247,"A","PAVOLETTI",5,0,0,0,0,0,0,0,0,0,0,0,0,7,5
1883,"ALL","RASTELLI",4.5,0,0,0,0,0,0,0,0,0,0,0,0,7,4.5
413,"P","SORRENTINO",6.5,0,1,0,0,0,0,0,0,0,0,0,0,7,5.5
2141,"D","DEPAOLI",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6
101,"D","DAINELLI",6.5,0,0,0,0,0,0,0,0,0,0,0,0,7,6.5
104,"D","GAMBERINI",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6
100,"D","CESAR",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6
99,"D","CACCIATORE",6.5,0,0,0,0,0,0,0,0,0,0,0,0,7,6.5
169,"D","TOMOVIC",5,0,0,0,0,0,0,1,0,0,0,0,0,7,5
111,"C","BIRSA",6.5,0,0,0,0,0,0,0,0,1,0,0,0,7,7.5
112,"C","CASTRO",8,2,0,0,0,0,0,0,0,0,0,1,0,7,14
2072,"C","BASTIEN",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6
115,"C","HETEMAJ",7,0,0,0,0,0,0,0,0,1,0,0,0,7,8
118,"C","RADOVANOVIC",5.5,0,0,0,0,0,0,1,0,0,0,0,0,7,5.5
156,"A","PUCCIARELLI",6.5,0,0,0,0,0,0,0,0,0,0,0,0,7,6.5
123,"A","INGLESE",5.5,0,0,0,0,0,0,0,0,0,0,0,0,7,5.5
680,"ALL","MARAN",7,0,0,0,0,0,0,0,0,0,0,0,0,7,7
1889,"P","CORDAZ",7,0,1,0,0,0,0,0,0,0,0,0,0,7,6
581,"D","FARAONI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,7,5.5
1891,"D","CECCHERINI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,7,5.5
765,"D","AJETI",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6
1898,"D","SAMPIRISI",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6
362,"D","SIMIC S",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6
1896,"D","MARTELLA",5.5,0,0,0,0,0,0,0,0,0,0,0,0,7,5.5
1906,"C","NALINI",5,0,0,0,0,0,0,0,0,0,0,0,0,7,5
116,"C","IZCO",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6
1933,"C","MANDRAGORA",6.5,0,0,0,0,0,0,0,0,0,0,0,0,7,6.5
121,"C","STOIAN",6,0,0,0,0,0,0,0,0,1,0,0,0,7,7
2014,"C","ROHDEN",5,0,0,0,0,0,0,1,0,0,0,0,0,7,5
1901,"C","BARBERIS",7,0,0,0,0,0,0,0,0,0,0,0,0,7,7
1997,"A","SIMY",7,1,0,0,0,0,0,0,0,0,0,0,1,7,10
1911,"ALL","NICOLA",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6
4,"P","SPORTIELLO",6,0,2,0,0,0,0,0,0,0,0,0,0,7,4
2309,"D","PEZZELLA GER",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6
2177,"D","GASPAR B",5,0,0,0,0,0,0,0,0,0,0,0,0,7,5
642,"D","ASTORI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,7,5.5
252,"D","BIRAGHI",4.5,0,0,0,0,0,0,0,0,0,0,0,0,7,4.5
2002,"C","CHIESA",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6
557,"C","BENASSI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,7,5.5
170,"C","BADELJ",5,0,0,0,0,0,0,0,0,0,0,0,0,7,5
2301,"C","GIL DIAS",5.5,0,0,0,0,0,0,0,0,0,0,0,0,7,5.5
150,"C","SAPONARA",5.5,0,0,0,0,0,0,0,0,0,0,0,0,7,5.5
2215,"C","VERETOUT",5.5,0,0,0,0,0,0,1,0,0,0,0,0,7,5.5
606,"A","THEREAU",6.5,0,0,0,0,0,0,0,0,1,0,0,0,7,7.5
2061,"A","SIMEONE",7,1,0,0,0,0,0,0,0,0,0,0,0,7,10
183,"A","BABACAR",5.5,0,0,0,0,0,0,0,0,0,0,0,0,7,5.5
676,"ALL","PIOLI",5,0,0,0,0,0,0,0,0,0,0,0,0,7,5
218,"P","PERIN",6.5,0,1,0,0,0,0,0,0,0,0,0,0,7,5.5
198,"D","ROSI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,7,5.5
54,"D","ROSSETTINI",5,0,0,0,0,0,0,1,0,0,0,0,0,7,5
2083,"D","BIRASCHI",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6
493,"D","ZUKANOVIC",6.5,0,0,0,0,0,0,0,0,0,0,0,0,7,6.5
232,"C","COFIE",6.5,0,0,0,0,0,0,0,0,0,0,0,0,7,6.5
2011,"C","MIGUEL VELOSO",5.5,0,0,0,0,0,0,1,0,0,0,0,0,7,5.5
235,"C","LAXALT",5.5,0,0,0,0,0,0,0,0,0,0,0,0,7,5.5
236,"C","LAZOVIC",6.5,0,0,0,0,0,0,0,0,0,0,0,0,7,6.5
2013,"A","RICCI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,7,5.5
2103,"A","PELLEGRI",5.5,0,0,0,0,0,0,1,0,0,0,0,0,7,5.5
1909,"A","PALLADINO",6.5,0,0,0,0,0,0,1,0,0,0,0,0,7,6.5
245,"A","PANDEV",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6
2196,"A","GALABINOV",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6
1924,"ALL","JURIC",5,0,0,0,0,0,0,0,0,0,0,0,0,7,5
250,"P","HANDANOVIC",6.5,0,1,0,0,0,0,0,0,0,0,0,0,7,5.5
2289,"D","DALBERT",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6
253,"D","D'AMBROSIO",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6
257,"D","MIRANDA",5.5,0,0,0,0,0,0,1,0,0,0,0,0,7,5.5
260,"D","NAGATOMO",5.5,0,0,0,0,0,0,0,0,0,0,0,0,7,5.5
798,"D","SKRINIAR",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6
181,"C","VECINO",6,0,0,0,0,0,0,1,0,0,0,0,0,7,6
2078,"C","JOAO MARIO",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6
704,"C","PERISIC",5.5,0,0,0,0,0,0,0,0,0,0,0,0,7,5.5
801,"C","GAGLIARDINI",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6
265,"C","BROZOVIC",7.5,2,0,0,0,0,0,0,0,0,0,1,0,7,13.5
172,"C","BORJA VALERO",5.5,0,0,0,0,0,0,1,0,0,0,0,0,7,5.5
332,"C","CANDREVA",7,0,0,0,0,0,0,0,0,1,0,0,0,7,8
277,"A","ICARDI",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6
782,"ALL","SPALLETTI",6.5,0,0,0,0,0,0,0,0,0,0,0,0,7,6.5
282,"P","BUFFON",5,0,2,0,0,0,0,0,0,0,0,0,0,7,3
295,"D","ASAMOAH",5.5,0,0,0,0,0,0,0,0,0,0,0,0,7,5.5
1931,"D","BENATIA",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6
285,"D","BARZAGLI",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6
288,"D","CHIELLINI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,7,5.5
292,"D","LICHTSTEINER",5.5,0,0,0,0,0,0,1,0,0,0,0,0,7,5.5
2306,"C","MATUIDI",6.5,0,0,0,0,0,0,0,0,0,0,0,0,7,6.5
697,"C","CUADRADO",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6
2200,"C","DOUGLAS COSTA",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6
184,"C","BERNARDESCHI",7,1,0,0,0,0,0,0,0,1,0,0,0,7,11
2166,"C","BENTANCUR",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6
309,"A","DYBALA",5,0,0,0,1,0,0,0,0,0,0,0,0,7,2
408,"A","HIGUAIN",6.5,1,0,0,0,0,0,0,0,0,0,0,0,7,9.5
312,"A","MANDZUKIC",5.5,0,0,0,0,0,0,0,0,0,0,0,0,7,5.5
686,"ALL","ALLEGRI",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6
1934,"P","STRAKOSHA",6.5,0,1,0,0,0,0,0,0,0,0,0,0,7,5.5
327,"D","PATRIC",7,0,0,0,0,0,0,0,0,0,0,0,0,7,7
329,"D","RADU",6.5,0,0,0,0,0,0,0,0,0,0,0,0,7,6.5
326,"D","MAURICIO",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6
2335,"D","LUIZ FELIPE",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6
322,"D","DE VRIJ",6,1,0,0,0,0,0,1,0,0,0,1,0,7,9
338,"C","LULIC",6.5,0,0,0,0,0,0,0,0,0,0,0,0,7,6.5
2188,"C","MARUSIC",6.5,0,0,0,0,0,0,0,0,0,0,0,0,7,6.5
2209,"C","LUCAS LEIVA",6.5,0,0,0,0,0,0,0,0,0,0,0,0,7,6.5
2085,"C","LUIS ALBERTO",8,2,0,0,0,0,0,0,0,0,1,0,0,7,14
645,"C","MILINKOVIC-SAVIC",6.5,0,0,0,0,0,0,0,0,0,0,0,0,7,6.5
342,"C","PAROLO",8,2,0,0,0,0,0,0,0,0,0,0,0,7,14
2323,"A","NANI",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6
785,"A","IMMOBILE",6,0,0,0,0,1,0,1,0,0,0,0,0,7,9
826,"ALL","INZAGHI S",8,0,0,0,0,0,0,0,0,0,0,0,0,7,8
350,"P","DONNARUMMA G",5.5,0,2,0,0,0,0,0,0,0,0,0,0,7,3.5
286,"D","BONUCCI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,7,5.5
2168,"D","MUSACCHIO",5,0,0,0,0,0,0,0,0,0,0,0,0,7,5
2169,"D","RODRIGUEZ R",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6
